"id","transcription","year","month","day"
"obh-27","‎‏פ״נ‏‎ ‎‏אשה חשובה וצנועה בכל דרכיה‏‎ ‎‏אשת חיל תפארת בעלה ובניה‏‎ ‎‏מרת קילה בת ר׳ בנימן ז״ל‏‎ ‎‏אשת כ״ה נפתלי אהרן‏‎ ‎‏נפטרה בשם טוב ביום י״ב כסלו‏‎ ‎‏תרס״ד לפ״ק‏‎ ‎‏תנצב״ה‏‎ Hier ruht unsere unvergeßliche teure Mutter Karoline Aaron geb. Wolf geb. den 8. August 1815 gest. den 1. Dezember 1903","1903","12","1"
"obh-28","‎‏פ״נ‏‎ ‎‏איש צדיק וישר בכל ימיו‏‎ ‎‏הלך תמים ונאמן בכל דרכיו‏‎ ‎‏ה״ה‏‎ ‎‏ר׳ יוסף בר יעקב‏‎ ‎‏מת ביום י״א מרחשון‏‎ ‎‏תרנ״ח לפ״ק‏‎ ‎‏תנצב״ה‏‎ Hier ruht Joseph Spier geb. 24. Juni 1858, gest. 6. Nov. 1897.","1897","11","6"
"obh-29","","","",""
"obh-3","","","",""
"obh-30","‎‏פ״נ‏‎ ‎‏איש תם וישר ירא אלהים‏‎ ‎‏חסיד בכל מעשיו ואהוב מאד‏‎ ‎‏ה״ה נפתלי בן כ״ה אהרן‏‎ ‎‏נפטר בשם טוב ביום ש״ק‏‎ ‎‏ו׳ שבט בשנת תרנ״ז לפ״ק‏‎ ‎‏תנצב״ה‏‎ Hier ruht unser unvergesslicher teurer Gatte und Vater Herz Aaron geb. zu Kettwig den 18. März 1817 gest. den 9. Januar 1897","1897","1","9"
"obh-32","[---] geboren 2. [M]ai 1880, gestorben 26. Januar 1902.","","",""
"obh-34","","","",""
"obh-35","","","",""
"obh-36","Hier ruht in Frieden unser innigst geliebtes Söhnchen Norbert Neuwald geb. am 20. Januar 1908, gest. am 2. Februar 1911.","1911","2","2"
"obh-37","","","",""
"obh-38","‎‏פ״נ‏‎ ‎‏רבות בנות עשו חיל ואת עלית‏‎ ‎‏על כלנה שקר החן והבל היפי‏‎ ‎‏אשה יראת יי היא תתהלל‏‎ ‎‏פעסכין בת יעקב דוב‏‎ ‎‏נולדה י״ז תמוז תר״ג נפטרה א׳‏‎ ‎‏אדר תרע״ב לפ״ק ונקברה ג׳ בו‏‎ ‎‏תנצב״ה‏‎ ‎‏כי לא מחשבותי מחשבותיכם‏‎ ‎‏ולא דרכיכם דרכי נאם יי‏‎","1912","2","19"
"obh-39","Hier ruht unser lieber Sohn u. Bruder Daniel Daniel geb. 9. Aug. 1886, gest. 14. Dez. 1896. Ruhe sanft.","1896","12","14"
"obh-4","‎‏פה‏‎ ‎‏נטמנת האשה החשובה‏‎ ‎‏עלתה נשמתה למרומה‏‎ ‎‏כל ימיה הלכה בדרך‏‎ ‎‏ישרה חוה בת יעקב‏‎ ‎‏הלוי נפטרת והלכה‏‎ ‎‏לעולמה ביום כ״ג טבת‏‎ ‎‏תקי״ט לפ״ק‏‎ ‎‏תנצב״ה‏‎","1759","1","22"
"obh-40","‎‏פ״נ‏‎ ‎‏יצחק בר שלמה‏‎ ‎‏נפטר ביום ש״ק ט״ו חשון‏‎ ‎‏ונקבר ביום ג׳ י״ח בו תר״ע‏‎ ‎‏תנצב״ה‏‎ ‎‏ימי שנותינו בהם שבעים‏‎ ‎‏שנה ואם בגבורת שמנים‏‎ ‎‏שנה ורהבם עמל ואון כי‏‎ ‎‏גז חיש ונעפה‏‎","1909","10","30"
"obh-41","","","",""
"obh-43","","","",""
"obh-44","","","",""
"obh-45","‎‏פ״ט‏‎ Emanuel Isaac geb. 24.8.1860 gest. 1.4.1931 ‎‏מענדל בן יעקב‏‎ ‎‏נפטר י״ד ניסן תרצ״א‏‎ ‎‏תנצב״ה‏‎","1931","4","1"
"obh-46","Hier ruhen unsere lieben Eltern","1910","11","9"
"obh-49","Hier ruht unsere liebe unvergeßliche [---]","","",""
"obh-5","‎‏פה‏‎ ‎‏[טמ]ון ׃ הר״ר ׃ נפתלי‏‎ ‎‏[...] א... ז״ל‏‎ ‎‏נפ[טר ...] ונקבר‏‎ ‎‏ביום [...]‏‎ ‎‏ת[...]‏‎ ‎‏תנ[צב״ה‏‎]‏‎","","",""
"obh-6","‎‏פה‏‎ ‎‏ט[...]‏‎ ‎‏[...]‏‎ ‎‏[...]‏‎ ‎‏[...]‏‎ ‎‏[...]‏‎ ‎‏[...]‏‎ ‎‏[...] לפ״ק‏‎ ‎‏תנצב״ה‏‎","","",""
"obh-7","","","",""
"obh-8","‎‏[פ״נ]‏‎ ‎‏איש תם וישר [...]‏‎ ‎‏[...]‏‎ ‎‏[...]‏‎ ‎‏[...]‏‎ ‎‏[...]‏‎ ‎‏[...]‏‎ ‎‏[...]‏‎ ‎‏[...]‏‎ ‎‏תנצב״ה‏‎","","",""
"obh-9","‎‏[...]‏‎ ‎‏[...]‏‎ ‎‏[...]‏‎ ‎‏צדיק באמונתו חיה‏‎ ‎‏ה״ה כ״ה חיים בר גדליהו ז״ל‏‎ ‎‏נולד ביום ג׳ ר״ח כסליו תק״ך לפ״ק‏‎ ‎‏ומת בשיבה טובה ובשם טוב‏‎ ‎‏ביום ד׳ י״ב ונקבר ביום ה׳ י״ג אייר‏‎ ‎‏תרי״ז לפ״ק‏‎ ‎‏תנצב״ה‏‎","1857","5","6"
