"id","transcription","year","month","day"
"l05-157","‎‏פה ינוח‏‎ ‎‏איש עוסק בּתורה ויראה‏‎ ‎‏רבי יהודה ב׳ רבּי‏‎ ‎‏עזריאל הלוי‏‎ ‎‏נפטר חמשה ימים לחודש‏‎ ‎‏טבת בשנת שמנים וששה‏‎ ‎‏לימי חייו‏‎ ‎‏תנצב״ה‏‎","","",""
"l05-159","‎‏פ״ט‏‎ ‎‏בתולה מהוללה‏‎ ‎‏מרת רבקה בת‏‎ ‎‏ר׳ ניסן נפטרה‏‎ ‎‏כ״ב סיון ש׳ תר״ן לפ״ק‏‎ ‎‏קינה לאומ...‏‎ ‎‏רעל השקתנו‏‎ ‎‏בהבדלך מאתנו‏‎ ‎‏קוינו לראות חופתה‏‎ ‎‏הה תראנו מצבותה‏‎ ‎‏תנצב״ה‏‎","","",""
"l05-16","‎‏פ״[נ]‏‎ ‎‏אבי מורי מה״ו יוסף‏‎ ‎‏ב׳ מה״ו גרשון נפטר בן‏‎ ‎‏שמונה וששים שנה‏‎ ‎‏ביום י״ב לחדש‏‎ ‎‏תמוז שנת תרל״א‏‎ ‎‏תנצב״ה‏‎","","",""
"l05-161","‎‏[־־־]‏‎ ‎‏[... ת]רע״ג לפ״ק‏‎ ‎‏תנצב״ה‏‎ Hier ruht Schobe Etil Chirk.","","",""
"l05-164","‎‏פ״נ‏‎ ‎‏איש הישיש הנכבד מהור״ר‏‎ ‎‏ר׳ דוד ב״ר צבי הלוי ונלע״ו‏‎ ‎‏ביום י״ז לחדש תמוז‏‎ ‎‏שנת תרנ״ח‏‎ ‎‏תנצב״ה‏‎","","",""
"l05-166","‎‏פ״נ‏‎ ‎‏האשה רבּת פעלים‏‎ ‎‏מ׳ שרה פייגה גרדן‏‎ ‎‏בּת ר׳ יעקב נפטרה‏‎ ‎‏ה׳ אלול שנת תרס״א‏‎ ‎‏לפ״ק תנצב״ה‏‎","","",""
"l05-17","‎‏פ״נ‏‎ ‎‏מצבת קבורת‏‎ ‎‏איש אמונים‏‎ ‎‏עושה צדקות‏‎ ‎‏בכל עת הח״ר‏‎ ‎‏יהודה בן הח״ר‏‎ ‎‏זכריה נפטר כ״ו‏‎ ‎‏ניסן שנת תר‏‎ ‎‏מ״ב לפ״ק תנצב״ה‏‎","","",""
"l05-170","‎‏פ״נ‏‎ ‎‏האשה החשובה‏‎ ‎‏והצנועה מרת‏‎ ‎‏מנוחה רחל בת ר׳‏‎ ‎‏יוסף נפטרה כ׳‏‎ ‎‏חשוון תרס״ז לפ״ק‏‎ ‎‏תנצב״ה‏‎","","",""
"l05-174","‎‏פה‏‎ ‎‏תחת הגל הזה‏‎ ‎‏נקבר אבינו היקר מ״ה‏‎ ‎‏ר׳ יעקב יהודה‏‎ ‎‏בר דוד שלמה נפטר‏‎ ‎‏ט״ז כסליו שנת תרס״ד‏‎ ‎‏תנצב״ה‏‎ Hier ruhet unser Vater Jankel Leib [...] [...]","","",""
"l05-177","‎‏פ״נ‏‎ ‎‏אבינו היקר ר׳ יוסף‏‎ ‎‏בן ר׳ משולם‏‎ ‎‏גרינפעלד‏‎ ‎‏נפטר ט׳ אדר תרס״ט‏‎ Hier ruht unser lieber unvergesslicher Vater Joseph Grünfeld gest. am 9. Oder 1909.","","",""
"l05-18","‎‏פ״נ‏‎ ‎‏האשה מרת רחל‏‎ ‎‏בת ר׳ יוסף הערצענבערג‏‎ ‎‏אשת ר׳ שלום דוב כהן‏‎ ‎‏נפטרה ביום א׳ דר״ח טבת‏‎ ‎‏תרס״ז תנצב״ה‏‎ ‎‏פ״נ‏‎ ‎‏מרת חנה בת ר׳ שלום דוב כהן‏‎ ‎‏נפטרה ביום א׳ דר״ח כסלו‏‎ ‎‏תרס״ח תנצב״ה‏‎","","",""
"l05-180","‎‏ציון על קבר‏‎ ‎‏איש תם וישר‏‎ ‎‏נדיב ועשה צדק כל עת‏‎ ‎‏וגם שמר תורה ומצוה‏‎ ‎‏ר׳ אליהו ב״ר דוב בער‏‎ ‎‏קירשנער‏‎ ‎‏בן ע״ג שנה היה במותו‏‎ ‎‏נשמתו יצאה בטהרה‏‎ ‎‏ביום ו׳ מנחם אב‏‎ ‎‏ה׳ תרס״ט לפ״ג‏‎ ‎‏תנצב״ה‏‎","","",""
"l05-184","‎‏היער רוהט אונזער‏‎ ‎‏געליעבּטער פאטער זעליג‏‎ ‎‏גאלדבּערג געבארען ד. 25 ט.‏‎ ‎‏אויגוסט 1793 געשטארבּען‏‎ ‎‏ד. 10 ט. אפּריל 1877‏‎","","",""
"l05-186","Hier ruht in Gott Wulf Friedmann. Geboren im Jahre 1814. Gestorben im Jahre 1887.","","",""
"l05-188","‎‏פ״נ‏‎ ‎‏האשה מרת‏‎ ‎‏גיטיל בת הר״ר‏‎ ‎‏יהודה ליב זצ״ל‏‎ ‎‏נפטרה כ״ה‏‎ ‎‏אדר שנת [ת]רל״ו‏‎ ‎‏תנצב״ה‏‎","","",""
"l05-190","‎‏פ״נ‏‎ ‎‏הר״ר יצחק ב׳ מ״ה‏‎ ‎‏שלמה והלך‏‎ ‎‏לעולמו ונ׳ ג׳‏‎ ‎‏חוד׳ טבת שנ׳‏‎ ‎‏תרל״ה ׃ תנצב״ה‏‎ ‎‏פה מצבת קבר׳‏‎ ‎‏רבקה בת שלמה‏‎ ‎‏ונפטרה ט״ז‏‎ ‎‏תמוז שנת [ת]רל״ה‏‎ ‎‏תנצב״ה לפ״ק‏‎","","",""
"l05-191","‎‏פ״נ‏‎ ‎‏על זה דוה לבנו‏‎ ‎‏כי נפלה עטרת‏‎ ‎‏ראשנו הילדה‏‎ ‎‏טויבא מרים בת‏‎ ‎‏ר׳ שעפטל והלע״ו‏‎ ‎‏א׳ ניסן שנת תרכ״ה‏‎ ‎‏תנצב״ה‏‎","","",""
"l05-2","","","",""
"l05-208","‎‏פה‏‎ ‎‏טמונה גוית אמי‏‎ ‎‏האשה עלקא‏‎ ‎‏בת יוסף גרשון‏‎ ‎‏אשת ר׳ אליהו‏‎ ‎‏קירשנער נפט׳‏‎ ‎‏בשנת הששה‏‎ ‎‏ושלשים לימי‏‎ ‎‏חייה בעשרה‏‎ ‎‏ימים לחדש סיון‏‎ ‎‏שנת תּרל״ז‏‎ ‎‏תּנצב״ה‏‎","","",""
"l05-21","‎‏לזכרון יום היארצייט‏‎ ‎‏של אמי ז״ל הה ! יום‏‎ ‎‏המר בכל שנה אזכירה‏‎ ‎‏בזכרי יום זה אבל‏‎ ‎‏אעירה כי בו נפלה‏‎ ‎‏מעל ראשי העטרה יום‏‎ ‎‏הלכה לעולמה אמי‏‎ ‎‏מורתי אשה יראת ה׳‏‎ ‎‏ואשת חיל מרת שרה‏‎ ‎‏בת מורינו ר׳ שלמה‏‎ ‎‏עזבה ארץ חיים‏‎ ‎‏ותעל לשמים ביום עשרים‏‎ ‎‏לחדש אלול‏‎ ‎‏שנת תרנ״ד לפ״ק‏‎","","",""
"l05-210","‎‏פ״נ‏‎ ‎‏צעיר לימים ורב מפעלים‏‎ ‎‏תמים דרך וישר במעשים‏‎ ‎‏ה״ה הנכבד מו״ה מיכאל ב׳ מו״ה‏‎ ‎‏מרדכי קאניגספעסט מת בימי‏‎ ‎‏עלומיו כ״ו לחדש תשרי שנת‏‎ ‎‏תרכ״ו לפ״ק‏‎ ‎‏תנצב״ה‏‎","","",""
"l05-213","‎‏פ״נ‏‎ ‎‏מ׳ מנחם מ#״5ן בר‏‎ ‎‏מ׳ צבי הירש‏‎ ‎‏נפטר כ״ד חשון‏‎ ‎‏[־־־]‏‎","","",""
"l05-219","‎‏תרי״ט לפ״ק‏‎ ‎‏פ״נ‏‎ ‎‏האשה הצ׳‏‎ ‎‏והחסודה‏‎ ‎‏א״ח מ׳ חוה‏‎ ‎‏בת ר׳ אליע׳‏‎ ‎‏הלוי ונפט׳‏‎ ‎‏צום גדליה‏‎ ‎‏[...]‏‎ ‎‏[־־־]‏‎","","",""
"l05-22","‎‏פ // נ‏‎ ‎‏ציון מצבת // ציון מצבת‏‎ ‎‏קבורת האיש // קבורת האשה‏‎ ‎‏הזקן מרנו ר׳ // מרת עטע‏‎ ‎‏יצחק אייזק בן // בת הר״ר יהודה‏‎ ‎‏מורנו ר׳ משה // הזקנה הלכה‏‎ ‎‏הלך לעולמו // לעולמה כ״ז‏‎ ‎‏יו״ד שבט שנת // אייר שנת‏‎ ‎‏תרנ״ג לפ״ק // רנ״ג לפ״ק‏‎ ‎‏תנצב״ה // תנצב״ה‏‎ J. Burnstein // E. Burnstein","","",""
"l05-221","","","",""
"l05-23","Hier ruht in Gott mein mein inniggeliebter Mann und unser vielgeliebter Vater Baruch Baruchsohn gest. den 1. Februar 1896 im 64ten Lebensjahr","","",""
"l05-24","‎‏פ״נ‏‎ ‎‏איש נכבד ר׳ טובי׳ ב״ר‏‎ ‎‏אידל מיכעלשאן‏‎ ‎‏נפטר ביום כ״ד לחדש ניסן‏‎ ‎‏שנת תרנ״ט לפ״ק‏‎ ‎‏ואת אשתו מרת חיי׳ בת‏‎ ‎‏ר׳ אברהם לעווי‏‎ ‎‏נפטר׳ ביום ב׳ ב׳ דר״ח אייר‏‎ ‎‏שנת תר״ס לפ״ק‏‎ ‎‏תנצב״ה‏‎","","",""
"l05-25","‎‏על‏‎ ‎‏אלה אני בוכיה עיני עיני‏‎ ‎‏יורדה מים על פטירת אמי‏‎ ‎‏ה״ה הצנועה והיקרה מרת‏‎ ‎‏שפרינצא בת הר״ר רבי‏‎ ‎‏אברהם‏‎ ‎‏ושבקה חיים לכל‏‎ ‎‏חי י״ד ימים לחודש‏‎ ‎‏שבט שנת‏‎ ‎‏תריב ריבי ולציון‏‎ ‎‏גואל תביא לפ״ק‏‎ ‎‏תנצב״ה‏‎","","",""
"l05-26","","","",""
"l05-27","‎‏פ״נ‏‎ ‎‏האשה הצנוע׳‏‎ ‎‏היקרה והישרה‏‎ ‎‏מרת רויזה‏‎ ‎‏בת ר׳ יהודה‏‎ ‎‏הכהן שהל...‏‎ ‎‏ונפטרה ה׳ כסליו‏‎ ‎‏שנת תר״כ ׃‏‎ ‎‏לפ״ק‏‎","","",""
"l05-28","‎‏[־־־]‏‎ ‎‏ספדו והללו לה קוננו א...‏‎ ‎‏על מות האשה החשובה‏‎ ‎‏בעמיה יראה ואוהבת התורה‏‎ ‎‏ולומדיה מרת סולקא בת מ׳‏‎ ‎‏אשר אשת מו״ה שלמה‏‎ ‎‏לעווינזאהן‏‎ ‎‏[...] שני׳ ע.[..]ם‏‎ ‎‏נפטרת א׳ דחנוכה שנת‏‎ ‎‏תרכ״ח? [...]‏‎ ‎‏תנצב״ה‏‎ Sulka Levinsohn","","",""
"l05-29","‎‏פ״נ‏‎ ‎‏הרבני היקר מ׳‏‎ ‎‏יצחק איזיק‏‎ ‎‏בר יהודה נפטר‏‎ ‎‏יום כפור ש׳ תרנ״א לפ״ק‏‎ ‎‏יום פרידתך‏‎ ‎‏צום העשור סלחתך‏‎ ‎‏חלקו עם צדיקים‏‎ ‎‏קרב ידידים‏‎ ‎‏תנצב״ה‏‎","","",""
"l05-3","‎‏תחת הגל הזה‏‎ ‎‏ינוח אבינו היקר‏‎ ‎‏מר״ר‏‎ ‎‏טוביה ב׳ מ״ר מאיר‏‎ ‎‏מיכעלסאן‏‎ ‎‏שבק חיים לכל חי‏‎ ‎‏בשבעים ושבע לימי חיו‏‎ ‎‏כ׳ כסלו תרע״ח לפ״ק‏‎ ‎‏תנצב״ה‏‎","","",""
"l05-30","‎‏[...]‏‎ ‎‏על גפנא שפי‏‎ ‎‏רתה דבלה בארא‏‎ ‎‏נפש טהורה תהי‏‎ ‎‏בצרור החיים צרור׳‏‎ ‎‏אמנו היקרה אשה‏‎ ‎‏חשובה מ׳ רשא‏‎ ‎‏ב״ר דניאל נפטרה‏‎ ‎‏יום ג׳ חה״ס תרמ״ז לפ״ק‏‎ ‎‏תנצב״ה‏‎","","",""
"l05-31","‎‏פ״נ‏‎ ‎‏האשה הצנועה מרת שרה‏‎ ‎‏בת ר׳ נתן אשת ר׳ ניסן‏‎ ‎‏יאקאבזאהן‏‎ ‎‏נפטרה כ״ז אדר ראשן תרמ״ו‏‎ ‎‏שתים ושמונים שנה לימי חייה‏‎ ‎‏תנצב״ה‏‎ ‎‏איש ישר אזרח נכבד מו״ה ניסן‏‎ ‎‏יאקאבזאהן‏‎ ‎‏נפטר י״ג ניסן תר״ן‏‎ ‎‏שמונה ושמונים שנה לימי חיו‏‎ ‎‏תנצב״ה‏‎","","",""
"l05-32","‎‏[מצ]ב[ת]‏‎ ‎‏קבורת איש אמונים צדיק וישר‏‎ ‎‏ירא אלהיו כל ימיו‏‎ ‎‏צדיק באמונתו חיה היקר‏‎ ‎‏המופלג מו״ה שלום‏‎ ‎‏דובער בן ... ממ״.‏‎ ‎‏יהושע זעליג הכהן‏‎ ‎‏מת בזקנה ושיבה טובה‏‎ ‎‏ביום ך״ז לחדש אדר‏‎ ‎‏שני שנת תר..‏‎ ‎‏תנצב״ה‏‎","","",""
"l05-33","‎‏פ״נ‏‎ ‎‏מו״ה‏‎ ‎‏אברהם ב״ה ר׳ עזריאל‏‎ ‎‏הלוי נפטר שבעה עשר בתמוז‏‎ ‎‏בשנת וימת אברהם בן תשע‏‎ ‎‏וששים שנה‏‎ ‎‏תנצבּ״ה‏‎ Hier ruhet in Gott Abraham Israel Levi geboren im Monate Ijar 5568 gestorben am 17. Thamuz 5637 Frieden seiner Asche.","","",""
"l05-34","‎‏פ״נ‏‎ ‎‏איש נכבד מנהיג עדתו‏‎ ‎‏פזר נתן לאביונים חונן‏‎ ‎‏דלים פועל טוב כל ימיו‏‎ ‎‏זכר שמו לברכה הנדיב‏‎ ‎‏מו״ה‏‎ ‎‏מאיר ב׳ מו״ה יחיאל‏‎ ‎‏נפט׳ בשם טוב ונקבר בכבוד‏‎ ‎‏גדול ...‏‎ ‎‏לפ״ק‏‎ ‎‏תנצב״ה‏‎ ...","","",""
"l05-35","‎‏[...]‏‎ ‎‏[האשה ה]חשובה והצנועה‏‎ ‎‏[מר]ת אסתר בת ר׳ שמען‏‎ ‎‏דאנציגער‏‎ ‎‏נפטרה א׳ סיון תרכ״א‏‎ Hier ruht in Gott Ernestine ... geb. Danziger geb. d. 18. Mai 1814 (?) gest. d. [28]. April 1861 Sanft ruhe ihre Seele","","",""
"l05-36","‎‏פ״נ‏‎ ‎‏אה עיני עיני יורדה‏‎ ‎‏מים על פטירת אשה‏‎ ‎‏מרת רחל רבקה בת‏‎ ‎‏אליעזר ... ר״ח‏‎ ‎‏מנחם אב בשנת תר‏‎ ‎‏נ״א לפ״ק תנצב״ה‏‎","","",""
"l05-37","Hier ruht in Gott Ernestine Peretz geb. Haremann","","",""
"l05-38","‎‏[מצבת]‏‎ ‎‏קבורת איש תם וישר‏‎ ‎‏הנכבד והנדיב מו״ה‏‎ ‎‏יוסף ב׳ מו״ה אלחנן‏‎ ‎‏הערצענבערג‏‎ ‎‏נולד י״ט אב תקע״[ד]‏‎ ‎‏[נ]פטר ט״ז מרחשון תרל״ב‏‎ ‎‏... שמו מה[ולל] בשערים‏‎ ‎‏...‏‎ ‎‏זכר טובו לא יסוף עד דורי דורים‏‎ Hier ruhet in Gott Joseph Elchanan Herzenberg geb. d. 19. Ab 5574 gest. d. 16. Marcheschwan 5632 Friede seiner Asche","","",""
"l05-39","‎‏פ״נ‏‎ ‎‏אשה יראת ה׳ א״ח‏‎ ‎‏מרת בילא בת‏‎ ‎‏יצחק נפטרה ג׳‏‎ ‎‏דחול המועד פסח‏‎ ‎‏שנת תרמ״ז לפ״ק‏‎ ‎‏בת חיל וכבודה‏‎ ‎‏יקרה בכל מדה‏‎ ‎‏לעני פרשה ידה‏‎ ‎‏אלהים לתחיה יעודדה‏‎ ‎‏תנצב״ה‏‎","","",""
"l05-4","‎‏פה תנוח‏‎ ‎‏האשה החשובה‏‎ ‎‏לאה בת ר׳ ניסן‏‎ ‎‏נפטרה כ״ח סיון‏‎ ‎‏תרע״ג‏‎","","",""
"l05-40","‎‏פ״נ‏‎ ‎‏עיני יורדה מים על פטירת אבי‏‎ ‎‏מורי הנכבד ישראל נפתלי בן‏‎ ‎‏משה פיינבערג אשר הלך בדרכי‏‎ ‎‏ה׳ כל ימיו מת בשיבה טובה‏‎ ‎‏וצדקתו יעמוד לו לדור דורים‏‎ ‎‏ונפטר בּשבעה ועשרים יום‏‎ ‎‏בחודש שבט שנת תרנ״א‏‎ ‎‏תנצבּ״ה‏‎ Hier ruhet in Gott mein theurer Gatte, unser heissgeliebter Vater Israel Naphtaly Feinberg geb. 1821, gest. 1891.","","",""
"l05-41","‎‏פ״נ‏‎ ‎‏עטרת ראשינו‏‎ ‎‏מחמד לבבינו אבינו מורינו‏‎ ‎‏הר״ר צבי בן מרדכי‏‎ ‎‏שבק חיים לכל חי י״א‏‎ ‎‏מנחם אב תרכ״ד לפ״ק‏‎ ‎‏תנצב״ה‏‎","","",""
"l05-44","‎‏פ״נ‏‎ ‎‏איש תם וישר‏‎ ‎‏ירא אלהים מוה״ר‏‎ ‎‏אליקום פסח‏‎ ‎‏בן ר׳ אליקום פסח‏‎ ‎‏סג״ל הלך לעלמ׳‏‎ ‎‏ט״ו אדר שנת‏‎ ‎‏תרי״ד לפ״ק‏‎ ‎‏תנצב״ה‏‎","","",""
"l05-45","‎‏מצבת‏‎ ‎‏קבורת נערה בּתולה‏‎ ‎‏ונכבּדת מ׳ רייזל בּת מו״ה‏‎ ‎‏ישראל נפתלי פיינבּערג‏‎ ‎‏כּשושנה עודה בּאבה קטפה‏‎ ‎‏המות ביום כ״ג אלול שנת‏‎ ‎‏תרל״ו לדאבון הוריה ולתּוגת‏‎ ‎‏לב כּל מכּיר אורחותיה ונועם‏‎ ‎‏מעשיה ונקברת בכּבוד גדול‏‎ ‎‏תנצב״ה‏‎","","",""
"l05-47","‎‏פ״נ‏‎ ‎‏הר״ר מרדכי‏‎ ‎‏ב׳ ה״ר יחיאל‏‎ ‎‏מיכה ונפטר‏‎ ‎‏י״ב כסליו‏‎ ‎‏בשנת תרי״ב‏‎ ‎‏׃ לפ״ק ׃‏‎ ‎‏תנצב״ה‏‎","","",""
"l05-48","","","",""
"l05-5","‎‏פ״נ‏‎ ‎‏אשה יראת ה׳‏‎ ‎‏מרת אטא בת‏‎ ‎‏ר׳ יצחק איזיק נפ׳‏‎ ‎‏ט׳ שבט ש׳ תרנ״ב לפ״ק‏‎ ‎‏אורה תזרח‏‎ ‎‏טובה תפרח‏‎ ‎‏אחריה ברכה‏‎ ‎‏תּנצב״ה‏‎","","",""
"l05-50","‎‏פ״נ‏‎ ‎‏איש נכבד מורינו‏‎ ‎‏ר׳ מרדכי‏‎ ‎‏ב״ר שמואל‏‎ ‎‏שהיה בעל‏‎ ‎‏מעשים טובים‏‎ ‎‏ונפטר ביו״ד ימים‏‎ ‎‏לחדש שבט שנת‏‎ ‎‏תרט״ו לפ״ק תנצב״ה‏‎","","",""
"l05-52","‎‏פ״נ‏‎ ‎‏ה״ה היקר‏‎ ‎‏כהר״ר אברהם‏‎ ‎‏מרדכי ב׳ הר״ר‏‎ ‎‏משולם‏‎ ‎‏נאסף אל‏‎ ‎‏עמיו‏‎ ‎‏י״ב מנחם אב‏‎ ‎‏שנת‏‎ ‎‏אטומים‏‎ ‎‏להחיות בטל‏‎ ‎‏לפ״ק‏‎ ‎‏תנצב״ה‏‎","","",""
"l05-53","‎‏פ״נ‏‎ ‎‏איש ישר הלך נכוחה‏‎ ‎‏מו״ה חיים ב׳ מ״ה דניאל‏‎ ‎‏קלייף נאסף אל עמו‏‎ ‎‏יום ב׳ ט״ו אייר‏‎ ‎‏ה׳ תקצ״ט לב״ע‏‎ ‎‏תנצב״ה‏‎","","",""
"l05-54","‎‏פ״נ‏‎ ‎‏איש יקר ערך‏‎ ‎‏נדיב לב צדק קרא‏‎ ‎‏לרגלו מעמדות עזב‏‎ ‎‏אחרי מותו יפקד‏‎ ‎‏שמו בין החיים‏‎ ‎‏והמתים והשאיר‏‎ ‎‏אחריו ברכה לנצח ׃‏‎ ‎‏ה״ה ר׳ שמעון ב״ר‏‎ ‎‏יוסף דאנציגער‏‎ ‎‏ויבא עליו השמש‏‎ ‎‏ביום ך״ג סיוון בשנת‏‎ ‎‏תרי״ג לפ״ק תנצב״ה‏‎","","",""
"l05-56","‎‏פ״נ‏‎ ‎‏ה״ה הנגיד המפואר‏‎ ‎‏והמפורסם במקהלות‏‎ ‎‏הישיש כבוד שמו כ״ה‏‎ ‎‏יעקב‏‎ ‎‏ב״ה חיים‏‎ ‎‏ושבק חיים לכל חי‏‎ ‎‏ביום א׳ ז׳ שבט‏‎ ‎‏תק״צ לפ״ק‏‎","","",""
"l05-57","‎‏פ״נ‏‎ ‎‏מ״ה דוב בעהר ב׳ מ״ה‏‎ ‎‏ר׳ ברוך‏‎ Hier ruht Behr Benjamin Beer Gest. d. ... 1860","","",""
"l05-58","‎‏פ״נ‏‎ ‎‏האשה החשובה מרת‏‎ ‎‏קיילא בת הר׳ מתתי׳‏‎ ‎‏מתה בשיבה טובה ונקברת‏‎ ‎‏י״ט ימים לחדש טבת שנת‏‎ ‎‏תרל״ט‏‎ ‎‏תנצב״ה‏‎ Caroline Behr geb. Mathes gest. 3. Novbr. 1878 80 Jahre alt","","",""
"l05-59","‎‏פ״נ‏‎ ‎‏יום בכי ואבל פטירת‏‎ ‎‏אמי מורתי האשה‏‎ ‎‏שרה בת ר׳ מתיתיהו‏‎ ‎‏מ׳ יום ב׳ ימים לחודש‏‎ ‎‏אדר ב׳ שנת‏‎ ‎‏תבר״ך‏‎ Hier ruht in Gottes Erde unsere geliebte Mutter Sara Cahn geb. Mathias geb. 1786 gest. 28. Febr. 1862.","","",""
"l05-6","‎‏פ״נ‏‎ ‎‏אבותינו היקרים‏‎ ‎‏ה״ה‏‎ ‎‏איש ישר \\ אשה ישרה‏‎ ‎‏מו״ה ישכר \\ מרת מלכה‏‎ ‎‏ב״ר טוביה \\ ב״ר שלמה‏‎ ‎‏בּערנהארט‏‎ ‎‏אשר נפטרו‏‎ ‎‏ח׳ אדר א׳ \\ כ״ט אדר א׳‏‎ ‎‏שנת‏‎ ‎‏תרנ״ט \\ תרס״ה‏‎ ‎‏תנצב״ה‏‎ Hier ruhen in Frieden unser geliebte Eltern Malke Bernhardt und Jissachar Bernhardt","","",""
"l05-63","‎‏פ״נ‏‎ ‎‏האשה היקרה מר׳‏‎ ‎‏לאה בת משה‏‎ ‎‏אשת ר׳ צבי פאנן (?)‏‎ ‎‏נפטרה י״א שבט‏‎ ‎‏שנת תרכ״ט לפ״ק‏‎ ‎‏תנצב״ה‏‎","","",""
"l05-64","‎‏פה בּצל שוכן מעונה‏‎ ‎‏מצאה מנוחה נכונה‏‎ ‎‏אשתּי האהובה ואמנו‏‎ ‎‏היקרה מרת גלדה בת‏‎ ‎‏ר׳ יוסף דוב שהלכה‏‎ ‎‏מאתּנו לעולם האמת‏‎ ‎‏בּיום ראשון של פסח‏‎ ‎‏שנת תרע״ב בשנת הששים‏‎ ‎‏וחמש לימי חייה‏‎ ‎‏תנצב״ה‏‎","","",""
"l05-65","‎‏פה מצאה מנוחה‏‎ ‎‏הא׳ ..אסנע? בת ר׳ יהודה לייב הלוי‏‎ ‎‏בראנדענבורג‏‎ ‎‏שבקה חיים לכל חי‏‎ ‎‏י״ט אדר ב׳ תרצ״ח תנצב״ה‏‎","","",""
"l05-66","","","",""
"l05-67","","","",""
"l05-68","","","",""
"l05-69","","","",""
