"id","transcription","year","month","day"
"hwf-24","‎‏פ״נ‏‎ ‎‏האשה החסידה גידלה‏‎ ‎‏בת ברוך הלוי אשת‏‎ ‎‏אלקסנדר בר יעקב ז״ל‏‎ ‎‏מתה ביום י״ב אלול‏‎ ‎‏ונקברה ביום י״ד אלול‏‎ ‎‏שנת תרמ״ד לפ״ק‏‎ ‎‏תנצב״ה‏‎","1884","9","2"
"hwf-25","Hier ruht in Gott [...] Goldstein geb. [...] 18[...] gest. [...] 188","","",""
"hwf-26","Hier ruht in Gott Simon Goldstein, geb. 15. Mai 1813, gest. 21. Dez. 1886. Er ruhe sanft!","1886","12","21"
"hwf-27","‎‏פ״נ‏‎ ‎‏איש תם וישר הולך‏‎ ‎‏תמים ופעל צדק‏‎ ‎‏ירא אלהים בימיו‏‎ ‎‏ה״ה חיים בר אלקסנדר‏‎ ‎‏מת ביום כ״א סיון‏‎ ‎‏ונקבר ביום כ״ה סיון‏‎ ‎‏תרמ״ד‏‎ ‎‏תנצב״ה‏‎","1888","5","31"
"hwf-28","","","",""
"hwf-29","Herz Stern geb. 12. Mai 1823, gest. 17. Febr. 1889.","1889","2","17"
"hwf-3","‎‏קבר‏‎ ‎‏משה בר‏‎ ‎‏ישי ויזברון‏‎ ‎‏משטיינהגן‏‎ ‎‏נפטר בן פ״ט‏‎ ‎‏שנה ט׳ ואדר‏‎ ‎‏א׳ תר״ט לפ״ק‏‎ ‎‏תנצב״ה‏‎","1848","2","13"
"hwf-30","Hier ruht Hulda Goldstein geb. Stern geb. 06.10.1862, gest. 21.07.1891.","1891","7","21"
"hwf-31","Hier ruht Bertha Stern geb. Dalberg geb. 11. April 1835, gest. 22. Mai 1902.","1902","5","22"
"hwf-32","","","",""
"hwf-33","","","",""
"hwf-34","","","",""
"hwf-35","","","",""
"hwf-36","","","",""
"hwf-37","","","",""
"hwf-38","","","",""
"hwf-39","","","",""
"hwf-4","‎‏פ״[נ]‏‎ ‎‏שרה בת כבוד‏‎ ‎‏מנחם אשת משה‏‎ ‎‏גאלדשטיין תהייו‏‎ ‎‏כל ימיה שנים‏‎ ‎‏וחמשים [שנה] והלכה‏‎ ‎‏לחיי נצח [..]ם ביום‏‎ ‎‏שבת קדש [י]״א אלול‏‎ ‎‏בשנת כלינו שנינו‏‎ ‎‏כמו הגה [לפ]״ק‏‎ ‎‏תנצב״ה‏‎","1845","9","13"
"hwf-40","","","",""
"hwf-41","","","",""
"hwf-42","","","",""
"hwf-43","","","",""
"hwf-44","","","",""
"hwf-45","","","",""
"hwf-46","","","",""
"hwf-5","‎‏פ״נ‏‎ ‎‏האשה החשובה‏‎ ‎‏מרת געלה‏‎ ‎‏אשת נתן פייבעל‏‎ ‎‏שטערן‏‎ ‎‏מתה בת ס״ח שנה‏‎ ‎‏[יום ג׳ י״ז סיון תרי״ד ל׳]‏‎ ‎‏[תנצב״ה]‏‎","1854","6","13"
"hwf-6","Hier ruht Jettchen Goldstein geb. 10. Nov. 1837, gest. 10. Sept. 1921.","1921","9","10"
"hwf-7","Amalie Stern geb. Bendix aus Herne, geb. den 26. Decmbr. 1827, gest. den 11. Juli 1856. Sanft ruhe ihre Seele.","1856","7","11"
"hwf-8","","","",""
"hwf-9","","","",""
