"id","transcription","year","month","day"
"sb6-17","‎‏הבן יקיר לי‏‎ ‎‏אפרים‏‎ ‎‏[...] ילד שעשועים‏‎ ‎‏[...] לגן עדן‏‎ ‎‏[...] אייר תרל״ג לפ״ק‏‎ ‎‏[תנצ]ב״ה ׃ אמן‏‎ [...] [...] [...] [...] Karl Lazar Friede seiner Asche","","",""
"sb6-18","‎‏פ״ט‏‎ ‎‏האיש תם וישר‏‎ ‎‏צדוק בר משה‏‎ ‎‏שהלך לעולמו‏‎ ‎‏ביום ש״ק כ״ג אדר‏‎ ‎‏שנת תר״י לפ״ק‏‎ ‎‏נתצב״ה א״ס‏‎","","",""
"sb6-19","‎‏נתצב״ה א׳‏‎ ‎‏פ״ט‏‎ ‎‏האש׳ עלא בת יחיאל‏‎ ‎‏אשת בונם ב׳ משה‏‎ ‎‏שהלכה דרך כל הארצ‏‎ ‎‏בת תשעים ושתים‏‎ ‎‏שנה ביום [ה]׳ ר״ח שבט‏‎ ‎‏תרל״ב ל‏‎' :‏‎","","",""
"sb6-2","","","",""
"sb6-20","","","",""
"sb6-21","","","",""
"sb6-22","‎‏פ״נ‏‎ Hier ruht in Frieden M[yr]till Levi [...] 23.8.1915 [im Alter] v. 38 Jahr ‎‏חב׳ משה בן [...]‏‎ ‎‏נפט׳ ביום ב׳ י״ג א[לול ...]‏‎ ‎‏תרע״ה לפ״ק ונק׳ יום ט״ו בו‏‎ ‎‏מה זכו ומה נעמו מעשיו‏‎ ‎‏שבח ויקר יתנו לו מכיריו‏‎ ‎‏הלך לעולמו בחצי ימיו‏‎ ‎‏תנצב״ה‏‎","","",""
"sb6-23","‎‏פ״נ‏‎ ‎‏יהודה בר משה‏‎ ‎‏מת בשיבה טובה‏‎ ‎‏ביום ש״ק ו׳ כסלו‏‎ ‎‏שנת תרמ״ט לפ״ק‏‎ ‎‏תנצב״ה‏‎ :‏‎ Hier ruht in Gott Lion Lazar geb. im Juli 1802 gest. d. 10. Nov. 1888. Friede seiner Asche!","","",""
"sb6-24","‎‏פ״נ‏‎ ‎‏[...]‏‎ ‎‏[...]‏‎ ‎‏[...]‏‎ ‎‏ובעד [...]‏‎ ‎‏[...]‏‎ ‎‏הלך [לעולמו] ביום [...] טבת‏‎ ‎‏ונקבר ביום [א׳] ט״ו טבת תר״ל לפ״ק ׃‏‎ ‎‏נתצב״ה אמן סלה‏‎ Moses Levy geb. 17[98], gest. d. 17. Dez. 1869.","","",""
"sb6-25","Hier ruht in Frieden Frau Julianne Lazar geb. Kayem gest. 3. Sept. 1936 im Alter von 88 Jahren.","","",""
"sb6-26","‎‏נתצב״ה א׳‏‎ ‎‏פ״ט‏‎ ‎‏האשה ישרה ונעימה‏‎ ‎‏הלכה בדרך תמימה‏‎ ‎‏ה״ה מרת ...לכה‏‎ ‎‏בת יחיאל אשת‏‎ ‎‏יעקב ב׳ שמרי׳ סג״ל‏‎ ‎‏הלכה לעולמה‏‎ ‎‏ביום א׳ ז׳ אדר שני‏‎ ‎‏תרי״ט לפ״ק‏‎ :‏‎ ‎‏‏‎","","",""
"sb6-27","‎‏נתצב״ה [א׳]‏‎ ‎‏פ״נ‏‎ ‎‏איש [הולך תמים] היה‏‎ ‎‏צדיק באמונתו חיה‏‎ ‎‏אהב [... ו]השלום‏‎ ‎‏ה[...]ל‏‎ ‎‏[...] שרגא‏‎ ‎‏הלך לעולמו ביום‏‎ ‎‏ד׳ כ״ה סיון תרי״ז לפ״ק‏‎ :‏‎ ‎‏‏‎","","",""
"sb6-28","‎‏נתצב״ה עכ״צ‏‎ ‎‏פ״נ‏‎ ‎‏האשה י[שר]ה ונעימה‏‎ ‎‏הלכה ב[דרך] תמימה‏‎ ‎‏עשתה [צדקה כ]ל ימיה‏‎ ‎‏הדרכה [לתורה] את בניה‏‎ ‎‏ה״ה מ[רת ...]א[...]‏‎ ‎‏[...]‏‎ ‎‏מהאכשטעטטען‏‎ ‎‏הלכה לעולמה‏‎ ‎‏ביום א׳ כ״ז תשרי תרי״ז‏‎ ‎‏לפ״ק‏‎","","",""
"sb6-29","‎‏נתצב״ה א״ס‏‎ ‎‏האבן הזאת‏‎ ‎‏מצבה תהא על גוית האשה‏‎ ‎‏עטרת בעלה מ[...] ידיה חן חן‏‎ ‎‏לה מ׳ מעלא בת אשר בחייה‏‎ ‎‏אשת יחיאל לאצאר‏‎ ‎‏שהלכה בחצי ימיה לגן‏‎ ‎‏עדן ביום ב׳ א׳ דר״ח אייר‏‎ ‎‏בשנת תרט״ז לפ״ק‏‎ :‏‎","","",""
"sb6-3","","","",""
"sb6-30","Frau M. Simon Emma Simon geb. Herrmann 1872 - 1929","","",""
"sb6-31","‎‏יעקב בּר שמח׳‏‎ ‎‏סג״ל מת ביום ד׳‏‎ ‎‏לחדש תּשרי‏‎ ‎‏שנת תּק״ץ ל׳ ׃‏‎ ‎‏נתצבּ״ה בג״[ע]‏‎","","",""
"sb6-32","‎‏נתצב״ה ׃ א ׃‏‎ ‎‏תר״ך לפ״ק‏‎ ‎‏וגם עד זקנה ושיבה‏‎ ‎‏בת שמונים שנה‏‎ ‎‏היתה מ׳ חנה‏‎ ‎‏א[ש]ת ה״ה אורי ז״ל‏‎ ‎‏מוואלערסה (?)‏‎ ‎‏הלכה לגן עדן‏‎ ‎‏ביום ב׳ י״ח אדר‏‎ :‏‎","","",""
"sb6-33","‎‏פ״נ‏‎ ‎‏איש ישר ינוח בה‏‎ ‎‏אליעזר בר יעקב הלוי‏‎ ‎‏לעד יהי זכרו ׃‏‎ ‎‏מת ביום עש״ק י׳ טבת‏‎ ‎‏ונקבר ביום י״ב טבת‏‎ ‎‏[...] תרל״ו לפ״ק‏‎ ‎‏תנצב״ה‏‎ Hier ruhet Lazar L[evy] aus Saarwellingen gest. d. 7. Jan[uar 1876] Er kehrt [...] [...] [...] Ruhe sanft","","",""
"sb6-34","‎‏פ״ט‏‎ ‎‏האשה החשובה‏‎ ‎‏מ׳ מערלכא‏‎ ‎‏בת ה״ר אורי שרג׳‏‎ ‎‏שהלכה לגן עדן‏‎ ‎‏ביום ש״ק יו״ד ניסן‏‎ ‎‏תרי״ד לפ״ק‏‎ ‎‏נתצב״ה א׳‏‎","","",""
"sb6-35","","","",""
"sb6-36","‎‏נתצב״ה א׳‏‎ ‎‏פ״ט‏‎ ‎‏האיש הישר בכל‏‎ ‎‏מעשיו ועסקיו‏‎ ‎‏כ׳ שמחה‏‎ ‎‏בר יחיאל הלוי‏‎ ‎‏שהלך לגן עדן‏‎ ‎‏ביום ו׳ י״ג כסלו תר״ך‏‎","","",""
"sb6-37","Hier ruht in Frieden Nathan Lazar gest. 6. August 1922 im Alter von 76 Jahren.","","",""
"sb6-38","","","",""
"sb6-4","‎‏פ״נ‏‎ ‎‏אשה צנועה ותמימה בדרכיה‏‎ ‎‏ה״ה חנה אשת יצחק אראן‏‎ ‎‏מתה ביום ג׳ כ״ט ניסן תרמ״ב לפ״ק‏‎ ‎‏תנצב״ה‏‎ Hier ruht Johanna Aron geb. Meyer gest. d. 18. April 1882 im Alter v. 78. Jahren Friede ihrer Asche","","",""
"sb6-5","","","",""
"sb6-6","","","",""
"sb6-7","‎‏פ״נ‏‎ ‎‏שלמה בר זיכל מת י״ב כסלו‏‎ ‎‏שנת תרמ״ב לפ״ק נתצב״ה‏‎ Ci git Salomon Sichel décédé le 4. Dézem. 1881 ^%a l' âge de cinquante ans.","","",""
"sb6-8","Zum Andenken an uns. lb. Mutter Emma Kahn geb. Cahn sowie an uns. Lieben, deportiert und im KZ ungekommen Isaak Kahn 1874-1942 Klara Kahn geb. 1905 Karl Kahn geb. 1909","","",""
"sb6-9","‎‏פ״נ‏‎ ‎‏איש ירא ה׳ מנעוריו‏‎ ‎‏תם וישר בכל מעשיו‏‎ ‎‏ורודף שלום כל ימיו‏‎ ‎‏ה״ה יצחק בר שלמה‏‎ ‎‏מת ביום ב׳ כ״ו ניסן‏‎ ‎‏ונקבר ביום ג׳ תרמ״א לפ״ק‏‎ ‎‏תנצב״ה‏‎ Hier ruht Isaak Neumark gest. d. 25. April 1881 im Alter von 65 Jahren Friede seiner Asche","","",""
"sb6-9000","‎‏יזכור‏‎ Der einstigen Synagogengemeinde Saarwellingen, ihrem Gotteshause, ihren Mitgliedern, die roher Gewalt erlagen. Den in dieser Erde zur letzten Ruhe gebetteten jüdischen Menschen in Pietät u. tiefer Verehrung gewidmet. ‎‏תנצב״ה‏‎","","",""
