"id","transcription","year","month","day"
"mz1-2016","‎‏[הנע]ר חזקיה‏‎ ‎‏[ב״ר] מנחם‏‎ ‎‏הנפטר בתשרי‏‎ ‎‏בתתקפ״ז‏‎ ‎‏לפרט נוחו עדן‏‎ ‎‏‏‎","","",""
"mz1-2017","‎‏[ציון לר]אש‏‎ ‎‏[ר׳ מנ]חם ב״ר יוסף‏‎ ‎‏[הנה]רג במוצאי‏‎ ‎‏[מ]נוחה י׳ בכסליו‏‎ ‎‏בתתקפ״ח לפרט‏‎ ‎‏נשמתו בגן עדן‏‎ ‎‏‏‎","","",""
"mz1-2018","‎‏האבן הזאת‏‎ ‎‏הוקמה לראש‏‎ ‎‏ר׳ יצחק ב״ר ירמיה‏‎ ‎‏הנפטר באדר בת׳‏‎ ‎‏תקצ״א לפרט‏‎ ‎‏נוחו נשמת[ו]‏‎ ‎‏[ב]גן עדן‏‎ ‎‏‏‎","","",""
"mz1-2019","‎‏זאת קבורת‏‎ ‎‏מרת ריכנצא‏‎ ‎‏הבחורה בת ר׳‏‎ ‎‏יעקב שנפט׳‏‎ ‎‏א׳ באייר ט׳‏‎ ‎‏[...]‏‎","","",""
"mz1-2020","[...] ‎‏מצבה לראש‏‎ ‎‏דוד בר יוסף הנפט׳‏‎ ‎‏בירח ניסן בט׳ י׳‏‎ ‎‏לפרט ונפשו‏‎ ‎‏תהא צרורה בצרור‏‎ ‎‏החים (!) אמן א׳ א׳‏‎ ‎‏סלה‏‎ ‎‏‏‎","","",""
"mz1-2021","‎‏הקבר ש[ל]‏‎ ‎‏ר׳ אליקים ב״ר‏‎ ‎‏פסח שנפטר כ״א‏‎ ‎‏במרחשון שנת י״ב‏‎ ‎‏לפרט לאלף שיש[י]‏‎ ‎‏תנצב״ה מנוחתו בגן‏‎ ‎‏עדן אמן ואמן סלה‏‎ ‎‏‏‎","","",""
"mz1-2022","‎‏זא[ת] מצבת‏‎ ‎‏קבורתו של ר׳‏‎ ‎‏שמריה ב״ר חכים‏‎ ‎‏הכהן שנהרג תחת‏‎ ‎‏גגו בביתו באדר‏‎ ‎‏ז״ה לפרט לאלף‏‎ ‎‏ששי בלי איבה‏‎ ‎‏תנצב״ה‏‎ ‎‏‏‎","","",""
"mz1-2023","‎‏האבן‏‎ ‎‏הזאת הוק[מה]‏‎ ‎‏לראש הח׳ ר׳‏‎ ‎‏יהודה ב״ר אשר (?)‏‎ ‎‏הלוי שנפטר בי[רח]‏‎ ‎‏אייר בשנת י״ט‏‎ ‎‏לפרט לאלף‏‎ ‎‏שישי תנצב״ה‏‎ ‎‏‏‎","","",""
"mz1-2024","‎‏זא[ת ה]מצבה‏‎ ‎‏לר[אש] מרת מינ[א]‏‎ ‎‏בת הרב ר׳ מא[יר]‏‎ ‎‏שנפטרה בטב[ת]‏‎ ‎‏שנת כ׳ לפרט‏‎ ‎‏לאלף שישי‏‎ ‎‏תנץ(!)ב״ה אמן‏‎ ‎‏‏‎","","",""
"mz1-2025","‎‏זה קבר ב[רוך]‏‎ ‎‏הנער בן הח׳ [ר׳]‏‎ ‎‏יהודה הנפט׳ ג׳‏‎ ‎‏באב יום ב׳ שנת‏‎ ‎‏כ׳ לפר׳ לא׳ ששי‏‎ ‎‏נ״ע אמן ואמ׳‏‎ ‎‏סלה‏‎","","",""
"mz1-2026","‎‏האבן‏‎ ‎‏הזאת ההוקמ[ה] (!)‏‎ ‎‏לזכר נשמת‏‎ ‎‏ר׳ יצחק הזקן ב״ר‏‎ ‎‏שמואל הנפטר‏‎ ‎‏בשנ׳ כ״א ל[א״ש] לפרט‏‎ ‎‏[...] מנוחת׳‏‎ ‎‏עדן‏‎ ‎‏‏‎","","",""
"mz1-2027","‎‏הא[בן הזאת הוקמה]‏‎ ‎‏לראש מרת יוטא‏‎ ‎‏בת ר׳ פסח הלוי שנפט׳‏‎ ‎‏בשבט שנת כ״ב לפרט‏‎ ‎‏לאלף ששי תנצב״ה‏‎ ‎‏אמן אמן אמן‏‎ ‎‏סלה‏‎ ‎‏‏‎","","",""
"mz1-2028","‎‏האבן‏‎ ‎‏הזאת הוקמה‏‎ ‎‏לראש ר׳ יהודה‏‎ ‎‏ב״ר עובדיה הנפט׳‏‎ ‎‏בירח כסליו שנת‏‎ ‎‏כ״ד לפרט לאלף‏‎ ‎‏שישי תנצב״ה‏‎ ‎‏א׳ א׳ א׳ סלה‏‎","","",""
"mz1-2029","‎‏האבן הזאת‏‎ ‎‏אשר שמתי‏‎ ‎‏מצבה לראש‏‎ ‎‏הוקמה מרת אסתר‏‎ ‎‏בת ר׳ ירמיה הנפטר׳‏‎ ‎‏בירח כ״ו בתשרי כ״ז‏‎ ‎‏לפרט מנוחת׳ בג׳ עד׳‏‎ ‎‏לאלף ששי‏‎ ‎‏‏‎","","",""
"mz1-2030","‎‏צ[יון]‏‎ ‎‏[ה]לז לראש‏‎ ‎‏הבחור ר׳ מש[ה]‏‎ ‎‏ב״ר שניאור‏‎ ‎‏הנפטר י״ב בי[רח]‏‎ ‎‏סיון שנת כ״ז‏‎ ‎‏לפרט לא[לף]‏‎ ‎‏שישי ת׳[נ׳...]‏‎","","",""
"mz1-2031","‎‏האבן הזאת‏‎ ‎‏הוקמה לראש‏‎ ‎‏מרת מרים בת ר׳‏‎ ‎‏מאיר הנפטרה‏‎ ‎‏בשבט כ״ח לפרט‏‎ ‎‏לאלף ששי‏‎ ‎‏תנצב״ה אמ[ן ס]לה‏‎ ‎‏‏‎","","",""
"mz1-2032","‎‏הנה ב[חור]‏‎ ‎‏טוב [...]‏‎ ‎‏היה ר׳ מאיר ב״ר‏‎ ‎‏יצחק הלוי [הנפט׳]‏‎ ‎‏ג׳ בטבת ב[שנת]‏‎ ‎‏כ״ט לאל׳ ששי כ״ט‏‎ ‎‏ט אמן וא׳ סלה‏‎ ‎‏‏‎","","",""
"mz1-2033","‎‏זאת‏‎ ‎‏מצבת קבורת‏‎ ‎‏[מ]רת יינטיל בת‏‎ ‎‏[ר׳ פ]סח הנפטר׳‏‎ ‎‏[ב]תשרי כ״ו‏‎ ‎‏[בו] ל׳ לפרט‏‎ ‎‏[...]‏‎","","",""
"mz1-2034","‎‏האבן‏‎ ‎‏הזאת הוקמה‏‎ ‎‏לראש מרת אסתר‏‎ ‎‏בת ר׳ יוסף הנפטרה‏‎ ‎‏כ׳ כסליו ל׳ לפרט‏‎ ‎‏לאלף ששי תהא‏‎ ‎‏נפשה בגן עדן‏‎ ‎‏א׳ א׳ א׳ סלה‏‎ ‎‏‏‎","","",""
"mz1-2035","‎‏האבן [הזאת]‏‎ ‎‏הוקמה לראש‏‎ ‎‏מרת [אבי]גיל‏‎ ‎‏בת ר׳ יוסף הנפ׳‏‎ ‎‏י״ד בשבט ל״ב‏‎ ‎‏לאלף הששי‏‎ ‎‏מנוחתה בג״ע‏‎ ‎‏‏‎","","",""
"mz1-2036","‎‏זאת המצבה‏‎ ‎‏הוקמה לראש‏‎ ‎‏מרת ינטא בת‏‎ ‎‏ר׳ אלכסנדרי‏‎ ‎‏שנפטרה בה׳ ב[אב]‏‎ ‎‏יום ב׳ שנ׳ ל״ב‏‎ ‎‏‏‎","","",""
"mz1-2037","‎‏הציון הל[ז]‏‎ ‎‏הוקם לראש‏‎ ‎‏משה ב״ר דוד‏‎ ‎‏החתן הנפטר ח׳‏‎ ‎‏בכסליו יום ו׳ ל״ט‏‎ ‎‏לאלף ששי מנוח[תו]‏‎ ‎‏תהא בגן עדן אמ׳ ס׳‏‎ ‎‏‏‎","","",""
"mz1-2038","‎‏ציון‏‎ ‎‏הלז הוקם‏‎ ‎‏לראש ר׳ שלמה‏‎ ‎‏ב״ר גרשון הבחור‏‎ ‎‏הנפטר בסיון שנת‏‎ ‎‏מ״ב לאלף ששי‏‎ ‎‏תנצב״ה מנוחתו בגן‏‎ ‎‏עדן א׳ א׳ סלה‏‎ ‎‏‏‎","","",""
"mz1-2039","‎‏המצבה הזא[ת]‏‎ ‎‏הוקמה לראש [מרת]‏‎ ‎‏מדרונא הזקנה בת [ר׳]‏‎ ‎‏שלמה הנפט׳ באדר‏‎ ‎‏הר׳ שנת מ״ג לאלף‏‎ ‎‏ששי תהא נפשה‏‎ ‎‏צרורה בצרור החיים‏‎ ‎‏‏‎","","",""
"mz1-2040","‎‏עד הגל‏‎ ‎‏הזה וע[ד]ה המצב׳‏‎ ‎‏הוקמה לראש מרת‏‎ ‎‏רחל בת ר׳ ברוך הנפט׳‏‎ ‎‏באדר השיני בששה‏‎ ‎‏ועשרים ימים במ״ו לפר׳‏‎ ‎‏לאלף שישי תהא‏‎ ‎‏נשמתא (!) צרורה בג[ן]‏‎ ‎‏עדן אמן ואמן סלה‏‎ ‎‏‏‎","","",""
"mz1-2041","‎‏צ[יון]‏‎ ‎‏ר׳ מאיר ב״ר ברוך (?)‏‎ ‎‏הלוי שנפטר מ״ו לפ׳‏‎ ‎‏לאלף שישי תנצב״ה‏‎ ‎‏מנוחתו בגן עדן‏‎ ‎‏אמן ואמן סלה‏‎ ‎‏‏‎","","",""
"mz1-2042","‎‏זה קבר‏‎ ‎‏ר׳ משולם ב״ר‏‎ ‎‏יוסף הנפטר בז׳‏‎ ‎‏במרחשון שנת‏‎ ‎‏נ״ב לפרט לאלף‏‎ ‎‏שישי מנוחתו‏‎ ‎‏בגן עדן אמן ואמ׳‏‎ ‎‏סלה‏‎ ‎‏‏‎","","",""
"mz1-2043","‎‏זה קבר ר׳ אברה׳‏‎ ‎‏ב״ר יצחק הנפטר‏‎ ‎‏בג׳ בואדר יום ו׳ נ״ב‏‎ ‎‏לפרט לאלף שישי‏‎ ‎‏תנצב״ה נב״ע‏‎ ‎‏אמן ואמן סלה‏‎ ‎‏‏‎","","",""
"mz1-2044","‎‏[ז]את קבורת הגונה (?)‏‎ ‎‏מרת חנה בת הזק׳ ר׳‏‎ ‎‏עזריאל הלוי שנפ׳‏‎ ‎‏כ״ז בתמוז יום ו׳ שנת‏‎ ‎‏נ״ד (?) לפרט לאלף‏‎ ‎‏ששי מנוחתה בגן‏‎ ‎‏עדן א׳ וא׳ סלה‏‎ ‎‏‏‎","","",""
"mz1-2045","‎‏זאת קבורת מרת‏‎ ‎‏יוטא הזקינה בת‏‎ ‎‏ר׳ אברהם שנפט[רה]‏‎ ‎‏י״ח בשבט שנת נ״ו לפ׳‏‎ ‎‏נ״ע א׳ וא׳ סלה‏‎ ‎‏‏‎","","",""
"mz1-2046","‎‏זאת קבורת מרת‏‎ ‎‏[...] הזקנ׳ בת ר׳ שמואל‏‎ ‎‏[כ]״ח בשבט יום ד׳ שנת‏‎ ‎‏ס׳ לא׳ ששי תנצב״ה‏‎ ‎‏אמן ואמן סלה‏‎ ‎‏‏‎","","",""
"mz1-2047","‎‏זאת קבורת מרת‏‎ ‎‏זושא בת הח״ר יהודה‏‎ ‎‏הלוי שנפטרה כ״ב‏‎ ‎‏באדר יום השבת ס׳‏‎ ‎‏לפרט לא[לף ששי]‏‎","","",""
"mz1-2048","‎‏[ז]את‏‎ ‎‏קבורת‏‎ ‎‏מרת גוטלין‏‎ ‎‏בת הק׳ ר׳ אורשרגו‏‎ ‎‏שנפ׳ י״ז בני[סן] יום ב׳‏‎ ‎‏בס״א לא׳ ששי נ׳‏‎ ‎‏בע׳ א׳ וא׳ סלה‏‎ ‎‏‏‎","","",""
"mz1-2049","‎‏זה קבר [ר׳]‏‎ ‎‏יהודה ב״ר שמחה‏‎ ‎‏הכהן הנפ׳ כ״ג‏‎ ‎‏בניסן יום ד׳ שנת‏‎ ‎‏ע׳ לפ׳ לאל׳ ששי‏‎ ‎‏נב״ע א׳ וא׳ סלה‏‎ ‎‏‏‎","","",""
"mz1-2050","‎‏צ[ור]‏‎ ‎‏עולמים קבל‏‎ ‎‏ברחמים נשמת‏‎ ‎‏מרת גוטהיל הבח׳‏‎ ‎‏בת הח״ר יעקב שנ׳‏‎ ‎‏י״ד בשבט יום ו׳ שנת‏‎ ‎‏ע״ד לפרט לאלף ש׳‏‎ ‎‏ששי תנצב״ה אמן‏‎ ‎‏ואמן סלה‏‎ ‎‏‏‎","","",""
"mz1-2051","[...] ‎‏וישר [...] לראש‏‎ ‎‏הנדיב ר׳ יהודה ב״ר‏‎ ‎‏יצחק השלים נפ׳‏‎ ‎‏בשם טוב ביום ו׳‏‎ ‎‏כ״ה בסיון שנת‏‎ ‎‏שבעים ושבע‏‎ ‎‏לפרט נש׳ ת׳ בגן‏‎ ‎‏עדן א׳ וא׳ סלה‏‎ ‎‏‏‎","","",""
"mz1-2052","‎‏[...] החבר‏‎ ‎‏ר׳ אשר ב׳ רבנא‏‎ ‎‏אברהם הנפט׳‏‎ ‎‏ט״ו בכסליו יום‏‎ ‎‏א׳ שנת ע״ח‏‎ ‎‏לפ׳ לא׳ ששי‏‎ ‎‏נב״ע א׳ וא׳ ס׳‏‎ ‎‏‏‎","","",""
"mz1-2053","‎‏האבן הזא[ת]‏‎ ‎‏מצבה לראש [מרת]‏‎ ‎‏צרויה הנעי[מה בת ר׳]‏‎ ‎‏יעקב הנפט[רה ב...]‏‎ ‎‏בשבת בשבעי[ם ...]‏‎ ‎‏...‏‎","","",""
"mz1-2054","‎‏זאת מצבת קבור׳‏‎ ‎‏מרת פסילין חסידה‏‎ ‎‏והזקינה בת ר׳ משה‏‎ ‎‏שנפטרה י״ח בניסן‏‎ ‎‏יום ו׳ שנת פ׳ לפ׳ לא׳‏‎ ‎‏ששי תנצב״ה אמן‏‎ ‎‏ואמן סלה‏‎ ‎‏‏‎","","",""
"mz1-2055","‎‏[האבן] ה[ז]את‏‎ ‎‏[הוקמה ל]ראש‏‎ ‎‏[...] החזן נעים‏‎ ‎‏[ונ]חמד ר׳ מאיר ב״ר‏‎ ‎‏[יצ]חק הנפ׳ בכ״ח במ‏‎ ‎‏[ב]מרחשון יום ו׳ שנ׳‏‎ ‎‏פ״ב לאלף ששי‏‎ ‎‏תהא [נפשו ב]גן ע[דן]‏‎ ‎‏[אמן ואמן סלה]‏‎","","",""
"mz1-2056","[...] ‎‏מרת ברונא בת‏‎ ‎‏ר׳ יוסף שנפטר׳‏‎ ‎‏באדר יום ב׳ שנת‏‎ ‎‏פ״ב לפ׳ לא׳ ששי‏‎ ‎‏מב״ע א׳ וא׳ סלה‏‎ ‎‏‏‎","","",""
"mz1-2057","‎‏[ז]את קבורת‏‎ ‎‏מרת שרה הבחו׳‏‎ ‎‏בת ר׳ יחיאל שנפ׳‏‎ ‎‏בי״ד בתמוז יום ד׳‏‎ ‎‏שנת פ״ב לפרט‏‎ ‎‏תנוח נפשה בג״ע‏‎ ‎‏אמ׳ א׳ א׳ סלה‏‎ ‎‏‏‎","","",""
"mz1-2111","","","",""
"mz1-2203","","","",""
"mz1-2204","","","",""
"mz1-2205","","","",""
"mz1-2206","‎‏קבר ר׳ יעקב ב״ר מנחם‏‎ ‎‏[...] בשנת תתמ״ד לפרט‏‎ ‎‏[...]א ט״ו חדש תמוז תנוח‏‎ ‎‏נפשו בצרור החיים א׳‏‎","","",""
"mz1-2207","‎‏[... מ]רת חנה‏‎ ‎‏[טו]ובה בת מר יואל‏‎ ‎‏[הל]וי אלמנתו של רבנא‏‎ ‎‏[אל]יעזר נפטרה בג׳ בניסן‏‎ ‎‏[ת]תמ״ט לפרט תנוח‏‎ ‎‏[נפש]ה תחת עץ החיים‏‎","","",""
"mz1-2208","‎‏מצבת האבן‏‎ ‎‏הוקמה לראש‏‎ ‎‏מרת בונא‏‎ ‎‏הבחורה בת גדליה‏‎ ‎‏הנפטרה בי׳ ו׳ בסיון‏‎ ‎‏בתתע״ט לפרט‏‎ ‎‏מנוחתה בעדן גן‏‎","","",""
"mz1-2209","‎‏[...] זאת מראשות מרת חנה הנפטרה‏‎ ‎‏[בשני]ם י״ט ובחכמה כזקנה נעטרה‏‎ ‎‏בת רבינו ר׳ יהוד׳ הארי שבחבורה‏‎ ‎‏ובשנים מעטות כבכל מאושרה‏‎ ‎‏והפקה לרעה נפשה ולחמה פזרה‏‎ ‎‏וזודין זודה לארחה רחקה לסברה‏‎ ‎‏ביום חורבן דביר בנ״ב לפרט נפטרה‏‎ ‎‏ובמנוחת אסיפתה עלינו להתכפרה‏‎ ‎‏עם נשים באהל תהא מדורה‏‎","","",""
"mz1-2210","‎‏הציון הלז לראש מרת‏‎ ‎‏בת שבע הגבירה בת רבנא‏‎ ‎‏משה הנפטרה בי״ד בניסן‏‎ ‎‏שנת תתק״א לפרט תהא‏‎ ‎‏מנוחתה כבוד‏‎","","",""
"mz1-2302","","","",""
"mz1-2303","","","",""
"mz1-2304","","","",""
"mz1-2305","‎‏[המצבה]‏‎ ‎‏[הזאת הו]קמה‏‎ ‎‏לראש מ׳ שארלין‏‎ ‎‏בת ישראל הזק[..]‏‎ ‎‏הנפטר׳ בניסן מ״א‏‎ ‎‏[לפר]ט לאלף ש[שי]‏‎","","",""
"mz1-2307","‎‏האבן‏‎ ‎‏הזאת הוקמ׳‏‎ ‎‏לראש מרת‏‎ ‎‏חנה בת ר׳ יעקב‏‎ ‎‏שנפטרה כ״א‏‎ ‎‏בשבט לאלף‏‎ ‎‏ששי כ״ב לפרט‏‎ ‎‏תהא מנוחתה‏‎ ‎‏בגן עדן א׳ א׳‏‎ ‎‏א׳ סלה‏‎","","",""
"mz1-2308","‎‏ציון הלז‏‎ ‎‏קבר מאיר החתן‏‎ ‎‏[ה]בחור ב״ר אלעזר‏‎ ‎‏הנפטר באדר‏‎ ‎‏[... ]תקס״א לפרט‏‎ ‎‏נוחו בגן עד[ן]‏‎","","",""
"mz1-2310","‎‏...‏‎ ‎‏[...]נפטרה‏‎ ‎‏[... ת]תק״צ‏‎ ‎‏[נוח]ה עדן‏‎","","",""
"mz1-2400","‎‏האבן [...]‏‎ ‎‏[...] שמ[...]‏‎ ‎‏לישיש ר׳ שמואל‏‎ ‎‏בר יוסף הכהן‏‎ ‎‏הנפטר ב׳ בכסליו‏‎ ‎‏בתתקפ״ב לפרט‏‎ ‎‏נוחו בגן עדן‏‎","","",""
"mz1-2401","‎‏בתשרי‏‎ ‎‏בתתקצ״ב‏‎ ‎‏לפרט נחצ[ב]‏‎ ‎‏לראשה הוצ[ב]‏‎ ‎‏למרת יוטא ב[ת]‏‎ ‎‏ר׳ יצחק הריב[.]‏‎ ‎‏מנוח[תה] בגן‏‎ ‎‏עדן‏‎","","",""
"mz1-2501","‎‏ציון לראש ר׳ משה בר קלונימוס‏‎ ‎‏נפטר בשנת חייו כ״ו בו׳ בתמוז‏‎ ‎‏בנ״ב לפרט מרגועו יהי‏‎ ‎‏בקיצת האיתנים‏‎","","",""
"mz1-2502","‎‏האבן הזאת‏‎ ‎‏הוקמה לראש‏‎ ‎‏הבחור החתן ר׳ יהודה‏‎ ‎‏ב״ר מאיר הנפטר בז׳‏‎ ‎‏בסיון בתתקכ״ט‏‎ ‎‏לפרט מנוחתו‏‎ ‎‏בעדן גן‏‎","","",""
"mz1-2503","‎‏האבן הזאת הוקמה‏‎ ‎‏לראש מרת שרה בת מר‏‎ ‎‏דוד הנפטרה בתתקל״ו‏‎ ‎‏לפרט מנוחתה בגן עדן‏‎","","",""
"mz1-2504","‎‏האבן‏‎ ‎‏הזאת הוקמה‏‎ ‎‏לראש הבחורה‏‎ ‎‏מרת גוטא בת ר׳‏‎ ‎‏דוד הכהן הנפטרה ח׳‏‎ ‎‏בכסליו בתתקמ״ה‏‎ ‎‏לפרט נוחה עדן‏‎","","",""
"mz1-2505","‎‏...‏‎ ‎‏בתתקמ״ח לפר[ט]‏‎ ‎‏נוחה בגן עד[ן]‏‎","","",""
"mz1-2506","‎‏קבר מרת‏‎ ‎‏בילא בת מר‏‎ ‎‏אליקים הלוי‏‎ ‎‏הנפטרה באדר‏‎ ‎‏בתתקנ״ה לפרט‏‎ ‎‏נוחה עדן‏‎","","",""
"mz1-2507","‎‏...‏‎ ‎‏... הנפטר‏‎ ‎‏[במר]חשון בתתקס״א‏‎ ‎‏[ל]פרט ובנו ר׳ יוסף בה‏‎ ‎‏הבחור נפטר בתמוז‏‎ ‎‏תתק״ס לפרט נוחם עדן‏‎","","",""
"mz1-2508","","","",""
"mz1-2509","","","",""
"mz1-2510","","","",""
"mz1-2511","‎‏קבר ר׳‏‎ ‎‏פסח ב״ר‏‎ ‎‏אורשרגו‏‎ ‎‏הנפטר בתמוז‏‎ ‎‏בתתקע״ה לפרט‏‎ ‎‏נוחו עדן‏‎","","",""
"mz1-2512","","","",""
"mz1-2513","","","",""
"mz1-2515","","","",""
"mz1-2517","‎‏האבן‏‎ ‎‏הזאת הוקמה‏‎ ‎‏לראש מרת רחל‏‎ ‎‏בת ר׳ שלמה הבחורה‏‎ ‎‏שנפטרה בירח אלול‏‎ ‎‏בשנת כ״א לפרט‏‎ ‎‏לאלף שישי‏‎ ‎‏תנצב״ה א׳ א׳ א׳ ס׳‏‎","","",""
"mz1-2518","‎‏עד הגל הזה‏‎ ‎‏ועדה המצבה‏‎ ‎‏הוקמה לראש מרת‏‎ ‎‏רחל בת ר׳ יהודה הנפט׳‏‎ ‎‏בירח שבט כ״ח‏‎ ‎‏לאלף שישי‏‎ ‎‏מנוחתה בגן עדן‏‎ ‎‏אמן אמן א׳ סלה‏‎","","",""
"mz1-2519","","","",""
"mz1-2520","","","",""
"mz1-2521","","","",""
"mz1-2522","","","",""
"mz1-2523","","","",""
"mz1-2524","","","",""
"mz1-2525","","","",""
"mz1-2529","","","",""
"mz1-2530","","","",""
"mz1-2531","","","",""
"mz1-2532","","","",""
"mz1-2539","","","",""
"mz1-2567","","","",""
"mz1-2577","‎‏ציונה לראש מרת‏‎ ‎‏צרויה בת מר יואל‏‎ ‎‏הבחורה והחשובה‏‎ ‎‏הנפטרה בתתק״כ‏‎ ‎‏ח׳ לפרט מנוחתה‏‎ ‎‏בעדן גן‏‎","","",""
"mz1-2579","","","",""
"mz1-2581","","","",""
